congressman_id|congressman_name|congressman_nickname|date|value|object|to|code|parent_code|description|cost_center_id
47.9|Max Rodrigues Lemos|Max Lemos|2020-05-27 15:45:36|-227.85|combustível|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.10|Max Rodrigues Lemos|Max Lemos|2020-05-29 15:47:16|-270.07|combustível|AUTO POSTO ALVORADA RIO LTDA|VII||Combustíveis e lubrificantes|23
47.11|Max Rodrigues Lemos|Max Lemos|2020-05-14 15:44:33|-250.00|combustível|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
47.12|Max Rodrigues Lemos|Max Lemos|2020-05-21 15:48:57|-192.86|combustível|Posto KM13 dutra|VII||Combustíveis e lubrificantes|23
47.13|Max Rodrigues Lemos|Max Lemos|2020-05-09 15:49:41|-200.00|combustível|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.14|Max Rodrigues Lemos|Max Lemos|2020-05-21 15:53:16|-1161.17|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.15|Max Rodrigues Lemos|Max Lemos|2020-05-31 15:10:36|-7450.00|LOCAÇÃO DE VEÍCULO|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.16|Max Rodrigues Lemos|Max Lemos|2020-04-19 19:29:43|-1469.00|Aluguel de móveis|ALUGARTE ALUGUEL DE MÓVEIS|IV.a|IV|Locação de móveis e equipamentos|12
47.17|Max Rodrigues Lemos|Max Lemos|2020-04-01 16:13:19|-10.00|tarifa cartão|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.18|Max Rodrigues Lemos|Max Lemos|2020-04-08 17:55:56|-571.11|light|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.19|Max Rodrigues Lemos|Max Lemos|2020-04-23 18:06:09|-275.54|COMBUSTÍVEL|POSTO BARRA LINDA LTDA|VII||Combustíveis e lubrificantes|23
47.20|Max Rodrigues Lemos|Max Lemos|2020-04-30 15:01:08|-7450.00|ALUGUEL DE VEÍCULO|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.21|Max Rodrigues Lemos|Max Lemos|2020-04-08 17:58:18|-254.09|light|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.22|Max Rodrigues Lemos|Max Lemos|2020-04-09 13:17:33|-264.67|COMBUSTÍVEL|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
47.23|Max Rodrigues Lemos|Max Lemos|2020-04-03 13:10:32|-251.90|COMBUSTÍVEL|AUTO POSTO SENNA LTDA|VII||Combustíveis e lubrificantes|23
47.24|Max Rodrigues Lemos|Max Lemos|2020-04-20 17:29:54|-237.13|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.25|Max Rodrigues Lemos|Max Lemos|2020-04-06 13:12:36|-311.68|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.26|Max Rodrigues Lemos|Max Lemos|2020-04-16 13:15:15|-245.15|COMBUSTÍVEL|POSTO DE GAS NATURAL LAMACAES LTDA|VII||Combustíveis e lubrificantes|23
47.27|Max Rodrigues Lemos|Max Lemos|2020-04-01 12:30:20|-150.00|COMBUSTÍVEL|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
47.28|Max Rodrigues Lemos|Max Lemos|2020-04-30 18:18:00|-117.05|INTERNET|TIM S.A|IV.c|IV|Acesso à internet|14
47.29|Max Rodrigues Lemos|Max Lemos|2020-04-20 15:39:13|-1124.22|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.30|Max Rodrigues Lemos|Max Lemos|2020-04-20 18:01:32|-1450.00|aluguel de veículo|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.31|Max Rodrigues Lemos|Max Lemos|2020-04-30 17:38:03|-3869.52|ALUGUEL DE IMOVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.32|Max Rodrigues Lemos|Max Lemos|2020-04-27 17:31:04|-247.09|COMBUSTÍVEL|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
47.33|Max Rodrigues Lemos|Max Lemos|2020-04-29 15:44:08|-815.01|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.34|Max Rodrigues Lemos|Max Lemos|2020-03-16 15:13:09|-247.40|combustível|Posto KM13 dutra|VII||Combustíveis e lubrificantes|23
47.35|Max Rodrigues Lemos|Max Lemos|2020-03-23 17:46:31|-268.07|combustível|POSTO BARRA LINDA LTDA|VII||Combustíveis e lubrificantes|23
47.36|Max Rodrigues Lemos|Max Lemos|2020-03-29 16:13:39|-270.02|combustível|POSTO DE GÁS. PORTAL DO ITANHANGA|VII||Combustíveis e lubrificantes|23
47.37|Max Rodrigues Lemos|Max Lemos|2020-03-11 22:03:08|-493.42|LIGHT|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.38|Max Rodrigues Lemos|Max Lemos|2020-03-03 16:11:06|-263.81|combustível|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.39|Max Rodrigues Lemos|Max Lemos|2020-03-09 16:14:31|-238.50|combustível|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.40|Max Rodrigues Lemos|Max Lemos|2020-03-11 22:01:02|-605.95|light|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.41|Max Rodrigues Lemos|Max Lemos|2020-03-13 16:09:48|-268.20|combustível|POSTO RFD LTDA|VII||Combustíveis e lubrificantes|23
47.42|Max Rodrigues Lemos|Max Lemos|2020-03-18 16:22:40|-1443.22|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.43|Max Rodrigues Lemos|Max Lemos|2020-03-31 16:20:47|-3869.52|ALUGUEL DO IMÓVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.44|Max Rodrigues Lemos|Max Lemos|2020-03-31 18:19:21|-117.05|INTERNET-TIM|TIM S.A|IV.c|IV|Acesso à internet|14
47.45|Max Rodrigues Lemos|Max Lemos|2020-03-19 16:15:43|-305.96|combustível|AUTO POSTO MAQUINE LTDA|VII||Combustíveis e lubrificantes|23
47.46|Max Rodrigues Lemos|Max Lemos|2020-03-20 18:48:54|-1450.00|LOCAÇÃO DE VEÍCULO|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.47|Max Rodrigues Lemos|Max Lemos|2020-03-31 18:15:58|-7450.00|aluguel de veículo|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.48|Max Rodrigues Lemos|Max Lemos|2020-03-31 22:19:04|-1714.44|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.49|Max Rodrigues Lemos|Max Lemos|2020-03-02 21:57:53|-10.00|tarifa cartão|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.50|Max Rodrigues Lemos|Max Lemos|2020-03-19 17:26:45|-1469.00|ALUGUEL MÓVEIS|ALUGARTE ALUGUEL DE MÓVEIS|IV.a|IV|Locação de móveis e equipamentos|12
47.51|Max Rodrigues Lemos|Max Lemos|2020-02-13 16:10:12|-273.80|COMBUSTÍVEL|POSTO RFD LTDA|VII||Combustíveis e lubrificantes|23
47.52|Max Rodrigues Lemos|Max Lemos|2020-02-07 16:13:06|-455.04|light|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.53|Max Rodrigues Lemos|Max Lemos|2020-02-07 16:20:14|-738.77|light|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.54|Max Rodrigues Lemos|Max Lemos|2020-02-05 15:06:00|-1469.00|ALUGUEL DE MÓVEIS|ALUGARTE ALUGUEL DE MÓVEIS|IV.a|IV|Locação de móveis e equipamentos|12
47.55|Max Rodrigues Lemos|Max Lemos|2020-02-06 15:15:21|-287.30|COMBUSTÍVEL|AUTO POSTO SENNA LTDA|VII||Combustíveis e lubrificantes|23
47.56|Max Rodrigues Lemos|Max Lemos|2020-02-02 15:17:02|-150.00|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.57|Max Rodrigues Lemos|Max Lemos|2020-02-02 15:03:00|-150.00|combustível|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.58|Max Rodrigues Lemos|Max Lemos|2020-02-26 15:45:39|-1450.00|locação de veículo|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.59|Max Rodrigues Lemos|Max Lemos|2020-02-16 16:11:21|-292.98|COMBUSTÍVEL|POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA|VII||Combustíveis e lubrificantes|23
47.60|Max Rodrigues Lemos|Max Lemos|2020-02-19 15:21:39|-1568.63|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.61|Max Rodrigues Lemos|Max Lemos|2020-02-10 16:07:00|-263.12|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.62|Max Rodrigues Lemos|Max Lemos|2020-02-01 15:09:34|-250.00|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.63|Max Rodrigues Lemos|Max Lemos|2020-02-29 15:25:35|-3869.52|ALUGUEL DE IMÓVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.64|Max Rodrigues Lemos|Max Lemos|2020-02-17 15:48:45|-2498.35|passagem aérea|MERU  VIAGENS EIRELI-EPP|I||Passagens aéreas e terrestres|4
47.65|Max Rodrigues Lemos|Max Lemos|2020-02-29 15:24:41|-7450.00|ALUGUEL DE  CARRO|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.66|Max Rodrigues Lemos|Max Lemos|2020-02-03 16:22:25|-10.00|tarifa cartão|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.67|Max Rodrigues Lemos|Max Lemos|2020-02-27 16:55:47|-254.67|combustível|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.68|Max Rodrigues Lemos|Max Lemos|2020-02-20 16:57:08|-321.12|combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
47.69|Max Rodrigues Lemos|Max Lemos|2020-02-28 20:55:17|-855.96|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.70|Max Rodrigues Lemos|Max Lemos|2020-02-29 16:08:15|-117.05|TIM|TIM S.A|IV.c|IV|Acesso à internet|14
47.71|Max Rodrigues Lemos|Max Lemos|2020-01-31 15:29:07|-150.00|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.72|Max Rodrigues Lemos|Max Lemos|2020-01-27 15:42:32|-413.94|light|light|III||Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar, até o limite mensal inacumulável de 20% do valor da DOCIGP|6
47.73|Max Rodrigues Lemos|Max Lemos|2020-01-28 22:00:08|-249.47|combustível|Assembleia Legislativa do Estado do Rio de Janeiro|VII||Combustíveis e lubrificantes|23
47.74|Max Rodrigues Lemos|Max Lemos|2020-01-31 15:36:39|-7450.00|locação de veículo|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.75|Max Rodrigues Lemos|Max Lemos|2020-01-31 14:23:48|-117.05|internet|TIM S.A|IV.c|IV|Acesso à internet|14
47.76|Max Rodrigues Lemos|Max Lemos|2020-01-13 15:32:47|-237.68|combustível|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.77|Max Rodrigues Lemos|Max Lemos|2020-01-16 15:33:57|-232.63|combustível|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.78|Max Rodrigues Lemos|Max Lemos|2020-01-18 17:09:26|-1469.00|locação de móveis|ALUGARTE ALUGUEL DE MÓVEIS|IV.a|IV|Locação de móveis e equipamentos|12
47.79|Max Rodrigues Lemos|Max Lemos|2020-01-27 15:40:44|-256.86|light|light|III||Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar, até o limite mensal inacumulável de 20% do valor da DOCIGP|6
47.80|Max Rodrigues Lemos|Max Lemos|2020-01-21 17:18:14|-303.73|combustivel|AUTO POSTO MAQUINE LTDA|VII||Combustíveis e lubrificantes|23
47.81|Max Rodrigues Lemos|Max Lemos|2020-01-27 15:31:29|-100.00|combustível|AUTO POSTO ATERRO DO FLAMENGO|VII||Combustíveis e lubrificantes|23
47.82|Max Rodrigues Lemos|Max Lemos|2020-01-31 17:18:37|-3869.52|ALUGUEL DO IMÓVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.83|Max Rodrigues Lemos|Max Lemos|2020-01-29 17:19:32|-3941.67|PASSAGEM AÉREA|MERU  VIAGENS EIRELI-EPP|I||Passagens aéreas e terrestres|4
47.84|Max Rodrigues Lemos|Max Lemos|2020-01-02 17:39:22|-10.00|tarifa cartão|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.85|Max Rodrigues Lemos|Max Lemos|2020-01-23 17:27:50|-1450.00|LOCAÇÃO DE VEICULO|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.86|Max Rodrigues Lemos|Max Lemos|2020-01-24 15:30:07|-303.10|combustível|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.87|Max Rodrigues Lemos|Max Lemos|2020-01-21 14:44:58|-309.00|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.88|Max Rodrigues Lemos|Max Lemos|2020-01-31 14:47:50|-1096.59|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.89|Max Rodrigues Lemos|Max Lemos|2019-12-12 11:48:55|-288.41|LIGHT|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.90|Max Rodrigues Lemos|Max Lemos|2019-12-04 18:53:07|-244.87|COMBUSTÍVEL|Centro Automotivo Cruzada da Barra LTDA|VII||Combustíveis e lubrificantes|23
47.91|Max Rodrigues Lemos|Max Lemos|2019-12-02 18:55:20|-200.00|COMBUSTÍVEL|POSTO BARRA LINDA LTDA|VII||Combustíveis e lubrificantes|23
47.92|Max Rodrigues Lemos|Max Lemos|2019-12-09 18:48:09|-244.55|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.93|Max Rodrigues Lemos|Max Lemos|2019-12-15 14:42:40|-200.00|combustível|POSTO SÃO CAETANO LTDA|VII||Combustíveis e lubrificantes|23
47.94|Max Rodrigues Lemos|Max Lemos|2019-12-12 11:49:16|-517.70|LIGHT|light|III.d|III|Serviços de energia elétrica, água e esgoto|10
47.95|Max Rodrigues Lemos|Max Lemos|2019-12-17 14:29:36|-243.41|COMBUSTÍVEL|POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA|VII||Combustíveis e lubrificantes|23
47.96|Max Rodrigues Lemos|Max Lemos|2019-12-26 14:32:48|-229.03|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.97|Max Rodrigues Lemos|Max Lemos|2019-12-19 14:39:19|-200.00|COMBUSTÍVEL|AUTO POSTO MAQUINE LTDA|VII||Combustíveis e lubrificantes|23
47.98|Max Rodrigues Lemos|Max Lemos|2019-12-22 14:36:51|-200.00|COMBUSTÍVEL|SONAP SOC. NAC DE PETROLEO LTDA-MATRIZ|VII||Combustíveis e lubrificantes|23
47.99|Max Rodrigues Lemos|Max Lemos|2019-12-19 17:14:06|-1327.39|combustível|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.100|Max Rodrigues Lemos|Max Lemos|2019-12-30 15:33:56|-3869.52|ALUGUEL DE IMÓVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.101|Max Rodrigues Lemos|Max Lemos|2019-12-31 17:47:42|-7450.00|LOCAÇÃO DE VEÍCULO|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.102|Max Rodrigues Lemos|Max Lemos|2019-12-20 15:43:30|-117.05|INTERNET|TIM S.A|IV.c|IV|Acesso à internet|14
47.103|Max Rodrigues Lemos|Max Lemos|2019-12-28 18:43:35|-1097.02|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.104|Max Rodrigues Lemos|Max Lemos|2019-12-18 18:25:49|-1469.00|ALUGUEL DE MÓVEIS|ALUGARTE ALUGUEL DE MÓVEIS|IV||Custeio de despesas vinculadas ao Gabinete Parlamentar e aos Escritórios de Apoio à Atividade Parlamentar previstos no inciso III supra, até o limite mensal inacumulável de 20% do valor da DOCIGP|11
47.105|Max Rodrigues Lemos|Max Lemos|2019-12-02 17:28:55|-10.00|TARIFA CARTÃO|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.106|Max Rodrigues Lemos|Max Lemos|2019-12-21 18:36:51|-1450.00|LOCAÇÃO DE VEÍCULOS|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.107|Max Rodrigues Lemos|Max Lemos|2019-12-27 20:50:58|-4901.65|DEVOLUÇÃO SALDO ACUMULADO-2° semestre/ ajuste do exercício 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
47.108|Max Rodrigues Lemos|Max Lemos|2019-12-13 14:45:55|-261.33|combustível|MAKRO ATACADISTA SOCIEDADE ANONIMA||||23
47.109|Max Rodrigues Lemos|Max Lemos|2019-12-05 11:34:40|-4755.12|PASSAGEM AÉREA|MERU VIAGENS||||4
47.110|Max Rodrigues Lemos|Max Lemos|2019-12-06 18:47:14|-200.00|COMBUSTÍVEL|POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA||||23
47.111|Max Rodrigues Lemos|Max Lemos|2019-11-22 21:08:51|-661.61|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.112|Max Rodrigues Lemos|Max Lemos|2019-11-19 20:57:56|-240.01|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.113|Max Rodrigues Lemos|Max Lemos|2019-11-05 20:59:03|-180.41|COMBUSTÍVEL|AUTO POSTO MAQUINE LTDA|VII||Combustíveis e lubrificantes|23
47.114|Max Rodrigues Lemos|Max Lemos|2019-11-02 20:59:44|-200.00|COMBUSTÍVEL|POSTO SÃO CAETANO LTDA|VII||Combustíveis e lubrificantes|23
47.115|Max Rodrigues Lemos|Max Lemos|2019-11-27 15:24:07|-527.88|LIGHT|light|III||Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar, até o limite mensal inacumulável de 20% do valor da DOCIGP|6
47.116|Max Rodrigues Lemos|Max Lemos|2019-11-23 20:48:38|-146.97|COMBUSTÍVEL|POSTO SÃO CAETANO LTDA|VII||Combustíveis e lubrificantes|23
47.117|Max Rodrigues Lemos|Max Lemos|2019-11-09 21:00:33|-137.17|COMBUSTÍVEL|POSTO SÃO CAETANO LTDA|VII||Combustíveis e lubrificantes|23
47.118|Max Rodrigues Lemos|Max Lemos|2019-11-27 15:24:31|-643.21|LIGHT|light|III||Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar, até o limite mensal inacumulável de 20% do valor da DOCIGP|6
47.119|Max Rodrigues Lemos|Max Lemos|2019-11-13 21:02:20|-288.60|COMBUSTÍVEL|POSTO RFD LTDA|VII||Combustíveis e lubrificantes|23
47.120|Max Rodrigues Lemos|Max Lemos|2019-11-11 21:03:06|-200.00|COMBUSTÍVEL|AUTO POSTO SENNA LTDA|VII||Combustíveis e lubrificantes|23
47.121|Max Rodrigues Lemos|Max Lemos|2019-11-30 14:13:53|-117.05|INTERNET|Conta de Luz|IV.c|IV|Acesso à internet|14
47.122|Max Rodrigues Lemos|Max Lemos|2019-11-18 18:08:42|-1469.00|ALUGUEL DE MÓVEIS|ALUGARTE ALUGUEL DE MÓVEIS|IV||Custeio de despesas vinculadas ao Gabinete Parlamentar e aos Escritórios de Apoio à Atividade Parlamentar previstos no inciso III supra, até o limite mensal inacumulável de 20% do valor da DOCIGP|11
47.123|Max Rodrigues Lemos|Max Lemos|2019-11-04 18:07:33|-118.27|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.124|Max Rodrigues Lemos|Max Lemos|2019-11-26 20:47:05|-305.44|COMBUSTÍVEL|Auto Posto Parque do Flamengo LTDA|VII||Combustíveis e lubrificantes|23
47.125|Max Rodrigues Lemos|Max Lemos|2019-11-01 15:42:20|-195.90|COMBUSTÍVEL|AUTO POSTO MAQUINE LTDA|VII||Combustíveis e lubrificantes|23
47.126|Max Rodrigues Lemos|Max Lemos|2019-11-07 20:57:07|-263.85|COMBUSTÍVEL|POSTO POTIGUAR LTDA|VII||Combustíveis e lubrificantes|23
47.127|Max Rodrigues Lemos|Max Lemos|2019-11-21 16:10:27|-4357.51|PASSAGEM AÉREA|MERU  VIAGENS EIRELI-EPP|I||Passagens aéreas e terrestres|4
47.128|Max Rodrigues Lemos|Max Lemos|2019-11-22 20:49:32|-271.25|COMBUSTÍVEL|POSTO SÃO CAETANO LTDA|VII||Combustíveis e lubrificantes|23
47.129|Max Rodrigues Lemos|Max Lemos|2019-11-04 20:50:55|-173.15|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.130|Max Rodrigues Lemos|Max Lemos|2019-11-30 14:40:58|-7450.00|LOCAÇÃO DE VEÍCULOS|LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.131|Max Rodrigues Lemos|Max Lemos|2019-11-07 19:06:19|-147.77|combustível|MERU  VIAGENS EIRELI-EPP|VII||Combustíveis e lubrificantes|23
47.132|Max Rodrigues Lemos|Max Lemos|2019-11-30 21:11:05|-1085.02|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.133|Max Rodrigues Lemos|Max Lemos|2019-11-01 19:02:46|-10.00|TARIFA CARTÃO|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
47.134|Max Rodrigues Lemos|Max Lemos|2019-11-30 15:06:28|-3869.52|ALUGUEL IMÓVEL|VIVALDO GOMES DE AGUIAR|III.a|III|Locação de imóveis|7
47.135|Max Rodrigues Lemos|Max Lemos|2019-10-18 18:59:31|-211.14|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.136|Max Rodrigues Lemos|Max Lemos|2019-10-05 18:21:15|-200.00|COMBUSTÍVEL|AMIGAO DA DUTRA LTDA|VII||Combustíveis e lubrificantes|23
47.137|Max Rodrigues Lemos|Max Lemos|2019-10-26 22:04:55|-260.00|COMBUSTÍVEL|POSTO DE GASOLINA DO NETINHO|VII||Combustíveis e lubrificantes|23
47.138|Max Rodrigues Lemos|Max Lemos|2019-10-31 17:56:27|-38.12|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.139|Max Rodrigues Lemos|Max Lemos|2019-10-27 21:52:01|-117.82|COMBUSTÍVEL|AMIGAO DA DUTRA LTDA|VII||Combustíveis e lubrificantes|23
47.140|Max Rodrigues Lemos|Max Lemos|2019-10-31 19:37:59|-456.83|LIGHT|light|III||Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar, até o limite mensal inacumulável de 20% do valor da DOCIGP|6
47.141|Max Rodrigues Lemos|Max Lemos|2019-10-26 21:40:24|-82.00|COMBUSTÍVEL|POSTO DE GASOLINA DO NETINHO|VII||Combustíveis e lubrificantes|23
47.142|Max Rodrigues Lemos|Max Lemos|2019-10-20 18:53:29|-200.00|COMBUSTÍVEL|POSTO DE GÁS. PORTAL DO ITANHANGA|VII||Combustíveis e lubrificantes|23
47.143|Max Rodrigues Lemos|Max Lemos|2019-10-08 18:36:42|-250.00|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.144|Max Rodrigues Lemos|Max Lemos|2019-10-10 19:50:25|-1450.00|ALUGUEL DE VEÍCULO|FREEWAY TRANSPORTES EIRELE|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.145|Max Rodrigues Lemos|Max Lemos|2019-10-15 19:02:26|-150.00|COMBUSTÍVEL|POSTO METANAUTO II|VII||Combustíveis e lubrificantes|23
47.146|Max Rodrigues Lemos|Max Lemos|2019-10-16 18:56:38|-73.76|COMBUSTÍVEL|POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA|VII||Combustíveis e lubrificantes|23
47.147|Max Rodrigues Lemos|Max Lemos|2019-10-10 19:09:40|-200.00|COMBUSTÍVEL|POSTO REALEZA DE IGUAÇU COMBUSTÍVEL E PNEUS|VII||Combustíveis e lubrificantes|23
47.148|Max Rodrigues Lemos|Max Lemos|2019-10-31 14:41:51|-7450.00|LOCAÇÃO DE VEÍCULO|Conta de Luz|VI.a|VI|Locação ou fretamento de veículos automotores|21
47.149|Max Rodrigues Lemos|Max Lemos|2019-10-05 18:39:35|-100.00|COMBUSTÍVEL|AMIGAO DA DUTRA LTDA|VII||Combustíveis e lubrificantes|23
47.150|Max Rodrigues Lemos|Max Lemos|2019-10-31 17:28:10|-124.24|COMBUSTÍVEL|MAKRO ATACADISTA SOCIEDADE ANONIMA|VII||Combustíveis e lubrificantes|23
47.151|Max Rodrigues Lemos|Max Lemos|2019-10-18 17:25:28|-1431.34|COMBUSTÍVEL|ENZO QUEIMADOS LTDS|VII||Combustíveis e lubrificantes|23
47.152|Max Rodrigues Lemos|Max Lemos|2019-10-16 19:12:28|-200.00|COMBUSTÍVEL|POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA|VII||Combustíveis e lubrificantes|23
47.153|Max Rodrigues Lemos|Max Lemos|2019-10-12 18:34:49|-160.01|COMBUSTÍVEL|AUTO POSTO ALVORADA RIO LTDA|VII||Combustíveis e lubrificantes|23
